station_code,measure_date,HS,TA_30MIN_MEAN,DW_30MIN_MEAN,rre024i0
JUL2,2009-01-19 12:00:00+00:00,120.0,-5.2,227.0,0
JUL2,2009-01-20 12:00:00+00:00,149.0,-4.2,199.0,0
JUL2,2009-01-21 12:00:00+00:00,153.0,-8.2,133.0,0
JUL2,2009-01-22 12:00:00+00:00,146.0,-5.2,5.0,2
JUL2,2009-01-23 12:00:00+00:00,148.0,-4.9,124.0,4
JUL2,2009-01-24 12:00:00+00:00,148.0,-7.4,7.0,0
JUL2,2009-01-25 12:00:00+00:00,144.0,-4.8,13.0,0
JUL2,2009-01-26 12:00:00+00:00,143.0,-7.3,97.0,0
JUL2,2009-01-27 12:00:00+00:00,142.0,-10.4,326.0,0
JUL2,2009-01-28 12:00:00+00:00,138.0,-9.1,175.0,0
JUL2,2009-01-29 12:00:00+00:00,137.0,0.3,248.0,10
JUL2,2009-01-30 12:00:00+00:00,136.0,-2.2,32.0,22
JUL2,2009-01-31 12:00:00+00:00,133.0,-3.2,0.0,8
JUL2,2009-02-01 12:00:00+00:00,139.0,-9.8,220.0,2
JUL2,2009-02-02 12:00:00+00:00,152.0,-4.6,124.0,0
JUL2,2009-02-03 12:00:00+00:00,152.0,-3.5,38.0,0
JUL2,2009-02-04 12:00:00+00:00,149.0,-3.2,228.0,2
JUL2,2009-02-05 12:00:00+00:00,153.0,-3.9,157.0,2
JUL2,2009-02-06 12:00:00+00:00,179.0,-3.6,143.0,0
JUL2,2009-02-07 12:00:00+00:00,208.0,-5.7,157.0,0
JUL2,2009-02-08 12:00:00+00:00,198.0,-9.0,326.0,0
JUL2,2009-02-09 12:00:00+00:00,191.0,-5.4,223.0,0
JUL2,2009-02-10 12:00:00+00:00,189.0,-5.1,221.0,10
JUL2,2009-02-11 12:00:00+00:00,189.0,-12.8,340.0,2
JUL2,2009-02-12 12:00:00+00:00,185.0,-13.6,112.0,0
JUL2,2009-02-13 12:00:00+00:00,184.0,-15.8,353.0,0
JUL2,2009-02-14 12:00:00+00:00,178.0,-14.0,149.0,0
JUL2,2009-02-15 12:00:00+00:00,179.0,-13.9,133.0,0
JUL2,2009-02-16 12:00:00+00:00,178.0,-9.4,344.0,2
JUL2,2009-02-17 12:00:00+00:00,184.0,-8.0,13.0,0
JUL2,2009-02-18 12:00:00+00:00,196.0,-13.0,330.0,0
JUL2,2009-02-19 12:00:00+00:00,188.0,-12.7,163.0,0
JUL2,2009-02-20 12:00:00+00:00,183.0,-7.3,154.0,0
JUL2,2009-02-21 12:00:00+00:00,191.0,-4.6,138.0,0
JUL2,2009-02-22 12:00:00+00:00,193.0,-7.0,182.0,0
JUL2,2009-02-23 12:00:00+00:00,191.0,-8.1,348.0,0
JUL2,2009-02-24 12:00:00+00:00,196.0,-9.7,341.0,0
JUL2,2009-02-25 12:00:00+00:00,197.0,-1.8,214.0,6
JUL2,2009-02-26 12:00:00+00:00,194.0,-1.4,359.0,12
JUL2,2009-02-27 12:00:00+00:00,191.0,-5.4,130.0,4
JUL2,2009-02-28 12:00:00+00:00,185.0,6.0,207.0,28
JUL2,2009-03-01 12:00:00+00:00,183.0,-1.6,235.0,24
JUL2,2009-03-02 12:00:00+00:00,183.0,-1.3,138.0,16
JUL2,2009-03-03 12:00:00+00:00,182.0,-1.0,210.0,30
JUL2,2009-03-04 12:00:00+00:00,190.0,-4.7,149.0,0
JUL2,2009-03-05 12:00:00+00:00,202.0,-5.1,127.0,2
JUL2,2009-03-06 12:00:00+00:00,199.0,-8.5,332.0,0
JUL2,2009-03-07 12:00:00+00:00,202.0,-10.0,327.0,0
JUL2,2009-03-08 12:00:00+00:00,195.0,0.1,169.0,20
JUL2,2009-03-09 12:00:00+00:00,193.0,-10.5,24.0,16
JUL2,2009-03-10 12:00:00+00:00,192.0,-6.0,18.0,0
JUL2,2009-03-11 12:00:00+00:00,203.0,-9.1,94.0,0
JUL2,2009-03-12 12:00:00+00:00,203.0,-4.6,65.0,0
JUL2,2009-03-13 12:00:00+00:00,202.0,-2.2,59.0,12
JUL2,2009-03-14 12:00:00+00:00,197.0,4.2,27.0,6
JUL2,2009-03-15 12:00:00+00:00,195.0,-1.8,315.0,2
JUL2,2009-03-16 12:00:00+00:00,197.0,-2.0,84.0,20
JUL2,2009-03-17 12:00:00+00:00,194.0,0.0,302.0,0
JUL2,2009-03-18 12:00:00+00:00,192.0,-2.6,334.0,0
JUL2,2009-03-19 12:00:00+00:00,190.0,-4.4,21.0,0
JUL2,2009-03-20 12:00:00+00:00,202.0,-11.9,318.0,0
JUL2,2009-03-21 12:00:00+00:00,194.0,-9.4,176.0,0
JUL2,2009-03-22 12:00:00+00:00,192.0,-4.9,71.0,0
JUL2,2009-03-23 12:00:00+00:00,191.0,-2.9,166.0,0
JUL2,2009-03-24 12:00:00+00:00,199.0,-10.8,354.0,0
JUL2,2009-03-25 12:00:00+00:00,199.0,-5.7,25.0,0
JUL2,2009-03-26 12:00:00+00:00,205.0,-5.9,355.0,2
JUL2,2009-03-27 12:00:00+00:00,200.0,-2.8,212.0,2
JUL2,2009-03-28 12:00:00+00:00,204.0,-2.0,145.0,0
JUL2,2009-03-29 12:00:00+00:00,212.0,-5.2,154.0,2
JUL2,2009-03-30 12:00:00+00:00,215.0,-1.1,105.0,6
JUL2,2009-03-31 12:00:00+00:00,204.0,5.9,224.0,72
JUL2,2009-04-01 12:00:00+00:00,204.0,2.5,108.0,2
JUL2,2009-04-02 12:00:00+00:00,197.0,6.7,175.0,2
JUL2,2009-04-03 12:00:00+00:00,190.0,6.9,0.0,16
JUL2,2009-04-04 12:00:00+00:00,187.0,7.0,0.0,0
JUL2,2009-04-05 12:00:00+00:00,185.0,6.6,0.0,0
JUL2,2009-04-06 12:00:00+00:00,185.0,3.7,168.0,0
JUL2,2009-04-07 12:00:00+00:00,182.0,2.5,144.0,0
JUL2,2009-04-08 12:00:00+00:00,181.0,3.5,173.0,0
JUL2,2009-04-09 12:00:00+00:00,180.0,2.7,207.0,0
JUL2,2009-04-10 12:00:00+00:00,177.0,2.0,195.0,0
JUL2,2009-04-11 12:00:00+00:00,174.0,2.3,186.0,0
JUL2,2009-04-12 12:00:00+00:00,169.0,6.6,153.0,0
JUL2,2009-04-13 12:00:00+00:00,168.0,5.3,5.0,0
JUL2,2009-04-14 12:00:00+00:00,165.0,4.8,28.0,0
JUL2,2009-04-15 12:00:00+00:00,165.0,2.0,195.0,0
JUL2,2009-04-16 12:00:00+00:00,163.0,-0.9,162.0,0
JUL2,2009-04-17 12:00:00+00:00,179.0,-0.4,222.0,76
JUL2,2009-04-18 12:00:00+00:00,166.0,4.2,178.0,8
JUL2,2009-04-19 12:00:00+00:00,165.0,2.3,186.0,2
JUL2,2009-04-20 12:00:00+00:00,163.0,4.9,10.0,6
JUL2,2009-04-21 12:00:00+00:00,163.0,2.3,320.0,0
JUL2,2009-04-22 12:00:00+00:00,160.0,2.6,328.0,
JUL2,2009-04-23 12:00:00+00:00,158.0,-1.6,22.0,2
JUL2,2009-04-24 12:00:00+00:00,161.0,-1.3,131.0,58
JUL2,2009-04-25 12:00:00+00:00,157.0,2.3,204.0,2
JUL2,2009-04-26 12:00:00+00:00,158.0,0.5,193.0,2
JUL2,2009-04-27 12:00:00+00:00,174.0,0.3,95.0,38
JUL2,2009-04-28 12:00:00+00:00,176.0,2.4,143.0,132
JUL2,2009-04-29 12:00:00+00:00,185.0,-2.2,327.0,68
JUL2,2009-04-30 12:00:00+00:00,185.0,-0.5,16.0,36
JUL2,2009-05-01 12:00:00+00:00,177.0,5.5,2.0,2
JUL2,2009-05-02 12:00:00+00:00,173.0,1.6,325.0,0
JUL2,2009-05-03 12:00:00+00:00,168.0,5.7,4.0,2
JUL2,2009-05-04 12:00:00+00:00,167.0,0.5,114.0,16
JUL2,2009-05-05 12:00:00+00:00,165.0,-1.7,329.0,2
JUL2,2009-05-06 12:00:00+00:00,163.0,3.1,19.0,4
JUL2,2009-05-07 12:00:00+00:00,159.0,6.6,28.0,0
JUL2,2009-05-08 12:00:00+00:00,153.0,7.9,9.0,0
JUL2,2009-05-09 12:00:00+00:00,151.0,6.3,237.0,32
JUL2,2009-05-10 12:00:00+00:00,146.0,6.2,205.0,66
JUL2,2009-05-11 12:00:00+00:00,142.0,6.1,224.0,0
JUL2,2009-05-12 12:00:00+00:00,138.0,5.2,186.0,0
JUL2,2009-05-13 12:00:00+00:00,128.0,8.6,186.0,0
JUL2,2009-05-14 12:00:00+00:00,128.0,5.6,206.0,4
JUL2,2009-05-15 12:00:00+00:00,126.0,3.3,163.0,12
JUL2,2009-05-16 12:00:00+00:00,119.0,5.2,198.0,6
JUL2,2009-05-17 12:00:00+00:00,114.0,7.7,187.0,0
JUL2,2009-05-18 12:00:00+00:00,108.0,7.9,183.0,96
JUL2,2009-05-19 12:00:00+00:00,101.0,8.3,25.0,78
JUL2,2009-05-20 12:00:00+00:00,95.0,10.1,199.0,0
JUL2,2009-05-21 12:00:00+00:00,92.0,9.2,199.0,0
JUL2,2009-05-22 12:00:00+00:00,85.0,11.0,199.0,0
JUL2,2009-05-23 12:00:00+00:00,78.0,12.2,30.0,0
JUL2,2009-05-24 12:00:00+00:00,71.0,13.1,26.0,0
JUL2,2009-05-25 12:00:00+00:00,62.0,14.1,186.0,22
JUL2,2009-05-26 12:00:00+00:00,57.0,12.4,193.0,0
JUL2,2009-05-27 12:00:00+00:00,49.0,3.6,336.0,148
JUL2,2009-05-28 12:00:00+00:00,50.0,2.1,346.0,2
JUL2,2009-05-29 12:00:00+00:00,46.0,2.5,337.0,20
JUL2,2009-05-30 12:00:00+00:00,43.0,5.2,204.0,0
JUL2,2009-05-31 12:00:00+00:00,41.0,2.2,200.0,0
JUL2,2009-06-01 12:00:00+00:00,36.0,6.3,341.0,4
JUL2,2009-06-02 12:00:00+00:00,35.0,3.6,336.0,2
JUL2,2009-06-03 12:00:00+00:00,30.0,6.3,33.0,4
JUL2,2009-06-04 12:00:00+00:00,23.0,5.7,24.0,0
JUL2,2009-06-05 12:00:00+00:00,19.0,6.8,186.0,0
JUL2,2009-06-06 12:00:00+00:00,13.0,3.6,174.0,208
JUL2,2009-06-07 12:00:00+00:00,11.0,5.0,196.0,268
JUL2,2009-06-08 12:00:00+00:00,12.0,3.7,150.0,192
JUL2,2009-06-09 12:00:00+00:00,9.0,3.4,167.0,36
JUL2,2009-06-10 12:00:00+00:00,5.0,6.7,189.0,164
JUL2,2009-06-11 12:00:00+00:00,3.0,8.5,211.0,0
JUL2,2009-06-12 12:00:00+00:00,3.0,6.3,4.0,0
JUL2,2009-06-13 12:00:00+00:00,3.0,9.6,22.0,0
JUL2,2009-06-14 12:00:00+00:00,5.0,14.3,191.0,0
JUL2,2009-06-15 12:00:00+00:00,4.0,12.4,203.0,6
JUL2,2009-06-16 12:00:00+00:00,4.0,9.3,191.0,18
JUL2,2009-06-17 12:00:00+00:00,4.0,10.4,201.0,0
JUL2,2009-06-18 12:00:00+00:00,3.0,13.8,65.0,0
JUL2,2009-06-19 12:00:00+00:00,4.0,11.4,203.0,0
JUL2,2009-06-20 12:00:00+00:00,4.0,3.0,321.0,122
JUL2,2009-06-21 12:00:00+00:00,5.0,-0.6,337.0,0
JUL2,2009-06-22 12:00:00+00:00,5.0,-2.1,346.0,6
JUL2,2009-06-23 12:00:00+00:00,3.0,-0.1,322.0,22
JUL2,2009-06-24 12:00:00+00:00,4.0,5.4,121.0,34
JUL2,2009-06-25 12:00:00+00:00,4.0,10.4,321.0,2
JUL2,2009-06-26 12:00:00+00:00,4.0,7.6,172.0,2
JUL2,2009-06-27 12:00:00+00:00,5.0,6.7,349.0,36
JUL2,2009-06-28 12:00:00+00:00,4.0,10.2,260.0,22
JUL2,2009-06-29 12:00:00+00:00,3.0,12.4,316.0,2
JUL2,2009-06-30 12:00:00+00:00,3.0,12.9,336.0,12
JUL2,2009-07-01 12:00:00+00:00,5.0,10.2,339.0,22
JUL2,2009-07-02 12:00:00+00:00,3.0,12.1,204.0,44
JUL2,2009-07-03 12:00:00+00:00,3.0,10.4,173.0,30
JUL2,2009-07-04 12:00:00+00:00,3.0,13.5,314.0,0
JUL2,2009-07-05 12:00:00+00:00,4.0,10.4,41.0,0
JUL2,2009-07-06 12:00:00+00:00,4.0,9.6,216.0,158
JUL2,2009-07-07 12:00:00+00:00,5.0,8.1,212.0,78
JUL2,2009-07-08 12:00:00+00:00,4.0,5.1,338.0,196
JUL2,2009-07-09 12:00:00+00:00,4.0,6.6,202.0,2
JUL2,2009-07-10 12:00:00+00:00,4.0,5.4,346.0,2
JUL2,2009-07-11 12:00:00+00:00,5.0,5.0,352.0,0
JUL2,2009-07-12 12:00:00+00:00,5.0,9.5,208.0,0
JUL2,2009-07-13 12:00:00+00:00,4.0,14.4,207.0,0
JUL2,2009-07-14 12:00:00+00:00,4.0,14.3,204.0,0
JUL2,2009-07-15 12:00:00+00:00,5.0,12.7,200.0,8
JUL2,2009-07-16 12:00:00+00:00,4.0,16.2,199.0,0
JUL2,2009-07-17 12:00:00+00:00,4.0,11.1,124.0,174
JUL2,2009-07-18 12:00:00+00:00,5.0,0.0,144.0,86
JUL2,2009-07-19 12:00:00+00:00,3.0,7.9,47.0,110
JUL2,2009-07-20 12:00:00+00:00,4.0,10.0,206.0,0
JUL2,2009-07-21 12:00:00+00:00,4.0,14.1,196.0,0
JUL2,2009-07-22 12:00:00+00:00,3.0,12.7,192.0,0
JUL2,2009-07-23 12:00:00+00:00,2.0,15.3,183.0,6
JUL2,2009-07-24 12:00:00+00:00,3.0,13.6,203.0,0
JUL2,2009-07-25 12:00:00+00:00,4.0,6.2,323.0,148
JUL2,2009-07-26 12:00:00+00:00,4.0,11.1,203.0,2
JUL2,2009-07-27 12:00:00+00:00,4.0,14.3,219.0,0
JUL2,2009-07-28 12:00:00+00:00,4.0,11.9,203.0,46
JUL2,2009-07-29 12:00:00+00:00,4.0,14.6,210.0,0
JUL2,2009-07-30 12:00:00+00:00,4.0,14.5,198.0,0
JUL2,2009-07-31 12:00:00+00:00,5.0,10.9,125.0,32
JUL2,2009-08-01 12:00:00+00:00,3.0,13.7,205.0,8
JUL2,2009-08-02 12:00:00+00:00,4.0,12.0,192.0,78
JUL2,2009-08-03 12:00:00+00:00,6.0,4.9,215.0,250
JUL2,2009-08-04 12:00:00+00:00,5.0,4.5,328.0,144
JUL2,2009-08-05 12:00:00+00:00,2.0,12.6,159.0,2
JUL2,2009-08-06 12:00:00+00:00,2.0,14.8,324.0,0
JUL2,2009-08-07 12:00:00+00:00,2.0,14.3,334.0,0
JUL2,2009-08-08 12:00:00+00:00,4.0,10.8,237.0,22
JUL2,2009-08-09 12:00:00+00:00,3.0,12.7,210.0,4
JUL2,2009-08-10 12:00:00+00:00,4.0,11.3,208.0,156
JUL2,2009-08-11 12:00:00+00:00,2.0,10.8,300.0,24
JUL2,2009-08-12 12:00:00+00:00,2.0,12.8,175.0,0
JUL2,2009-08-13 12:00:00+00:00,2.0,12.9,24.0,0
JUL2,2009-08-14 12:00:00+00:00,2.0,13.0,63.0,8
JUL2,2009-08-15 12:00:00+00:00,2.0,14.1,209.0,0
JUL2,2009-08-16 12:00:00+00:00,2.0,16.0,192.0,0
JUL2,2009-08-17 12:00:00+00:00,2.0,14.9,326.0,0
JUL2,2009-08-18 12:00:00+00:00,3.0,15.2,340.0,0
JUL2,2009-08-19 12:00:00+00:00,2.0,16.6,199.0,0
JUL2,2009-08-20 12:00:00+00:00,2.0,17.4,205.0,28
JUL2,2009-08-21 12:00:00+00:00,2.0,16.0,202.0,0
JUL2,2009-08-22 12:00:00+00:00,2.0,12.2,168.0,36
JUL2,2009-08-23 12:00:00+00:00,2.0,12.8,205.0,24
JUL2,2009-08-24 12:00:00+00:00,3.0,14.0,202.0,0
JUL2,2009-08-25 12:00:00+00:00,1.0,14.7,201.0,0
JUL2,2009-08-26 12:00:00+00:00,2.0,11.3,204.0,36
JUL2,2009-08-27 12:00:00+00:00,2.0,13.7,207.0,2
JUL2,2009-08-28 12:00:00+00:00,2.0,13.9,201.0,0
JUL2,2009-08-29 12:00:00+00:00,3.0,4.8,330.0,50
JUL2,2009-08-30 12:00:00+00:00,2.0,11.2,205.0,0
JUL2,2009-08-31 12:00:00+00:00,2.0,13.1,205.0,2
JUL2,2009-09-01 12:00:00+00:00,2.0,13.0,209.0,0
JUL2,2009-09-02 12:00:00+00:00,2.0,14.1,203.0,14
JUL2,2009-09-03 12:00:00+00:00,4.0,9.3,192.0,88
JUL2,2009-09-04 12:00:00+00:00,3.0,9.3,196.0,
JUL2,2009-09-05 12:00:00+00:00,3.0,3.8,33.0,
JUL2,2009-09-06 12:00:00+00:00,3.0,6.4,178.0,2
JUL2,2009-09-07 12:00:00+00:00,3.0,10.0,316.0,0
JUL2,2009-09-08 12:00:00+00:00,2.0,11.7,254.0,0
JUL2,2009-09-09 12:00:00+00:00,3.0,9.1,319.0,0
JUL2,2009-09-10 12:00:00+00:00,3.0,7.9,128.0,0
JUL2,2009-09-11 12:00:00+00:00,3.0,7.2,110.0,0
JUL2,2009-09-12 12:00:00+00:00,3.0,7.6,192.0,6
JUL2,2009-09-13 12:00:00+00:00,2.0,6.0,45.0,70
JUL2,2009-09-14 12:00:00+00:00,4.0,-0.5,316.0,6
JUL2,2009-09-15 12:00:00+00:00,3.0,5.8,177.0,4
JUL2,2009-09-16 12:00:00+00:00,3.0,6.3,84.0,30
JUL2,2009-09-17 12:00:00+00:00,3.0,9.3,186.0,14
JUL2,2009-09-18 12:00:00+00:00,3.0,9.0,209.0,0
JUL2,2009-09-19 12:00:00+00:00,3.0,8.1,168.0,22
JUL2,2009-09-20 12:00:00+00:00,2.0,9.3,196.0,16
JUL2,2009-09-21 12:00:00+00:00,2.0,9.4,204.0,10
JUL2,2009-09-22 12:00:00+00:00,2.0,11.5,203.0,0
JUL2,2009-09-23 12:00:00+00:00,3.0,12.0,195.0,2
JUL2,2009-09-24 12:00:00+00:00,2.0,11.0,208.0,0
JUL2,2009-09-25 12:00:00+00:00,4.0,7.5,208.0,0
JUL2,2009-09-26 12:00:00+00:00,3.0,7.8,206.0,2
JUL2,2009-09-27 12:00:00+00:00,3.0,8.0,196.0,50
JUL2,2009-09-28 12:00:00+00:00,2.0,9.3,174.0,88
JUL2,2009-09-29 12:00:00+00:00,2.0,10.3,271.0,0
JUL2,2009-09-30 12:00:00+00:00,2.0,13.2,187.0,0
JUL2,2009-10-01 12:00:00+00:00,2.0,9.1,111.0,0
JUL2,2009-10-02 12:00:00+00:00,2.0,4.9,307.0,0
JUL2,2009-10-03 12:00:00+00:00,3.0,6.7,203.0,0
JUL2,2009-10-04 12:00:00+00:00,2.0,9.5,156.0,0
JUL2,2009-10-05 12:00:00+00:00,2.0,7.1,239.0,0
JUL2,2009-10-06 12:00:00+00:00,2.0,9.9,236.0,0
JUL2,2009-10-07 12:00:00+00:00,2.0,13.5,198.0,0
JUL2,2009-10-08 12:00:00+00:00,3.0,10.6,190.0,0
JUL2,2009-10-09 12:00:00+00:00,2.0,4.4,242.0,12
JUL2,2009-10-10 12:00:00+00:00,3.0,5.6,194.0,56
JUL2,2009-10-11 12:00:00+00:00,2.0,3.1,175.0,46
JUL2,2009-10-13 12:00:00+00:00,5.0,-6.1,348.0,2
JUL2,2009-10-14 12:00:00+00:00,16.0,-8.1,335.0,0
JUL2,2009-10-15 12:00:00+00:00,10.0,-8.0,225.0,0
JUL2,2009-10-16 12:00:00+00:00,7.0,-3.1,136.0,0
JUL2,2009-10-17 12:00:00+00:00,26.0,-6.9,352.0,2
JUL2,2009-10-18 12:00:00+00:00,29.0,-8.2,324.0,0
JUL2,2009-10-19 12:00:00+00:00,20.0,0.2,171.0,24
JUL2,2009-10-20 12:00:00+00:00,19.0,3.4,23.0,22
JUL2,2009-10-21 12:00:00+00:00,16.0,0.9,189.0,2
JUL2,2009-10-22 12:00:00+00:00,19.0,0.4,161.0,174
JUL2,2009-10-23 12:00:00+00:00,16.0,-1.7,325.0,34
JUL2,2009-10-24 12:00:00+00:00,17.0,-0.2,51.0,6
JUL2,2009-10-25 12:00:00+00:00,15.0,5.9,25.0,32
JUL2,2009-10-26 12:00:00+00:00,16.0,2.2,44.0,0
JUL2,2009-10-27 12:00:00+00:00,14.0,5.9,31.0,0
JUL2,2009-10-28 12:00:00+00:00,14.0,8.9,353.0,0
JUL2,2009-10-29 12:00:00+00:00,14.0,6.1,17.0,0
JUL2,2009-10-30 12:00:00+00:00,14.0,5.8,309.0,
JUL2,2009-10-31 12:00:00+00:00,16.0,3.0,333.0,0
JUL2,2009-11-01 12:00:00+00:00,14.0,6.5,30.0,0
JUL2,2009-11-02 12:00:00+00:00,17.0,0.8,117.0,28
JUL2,2009-11-03 12:00:00+00:00,31.0,-6.0,146.0,6
JUL2,2009-11-04 12:00:00+00:00,31.0,-2.4,223.0,6
JUL2,2009-11-05 12:00:00+00:00,26.0,-2.6,188.0,4
JUL2,2009-11-06 12:00:00+00:00,32.0,-6.0,329.0,2
JUL2,2009-11-07 12:00:00+00:00,30.0,-4.5,205.0,2
JUL2,2009-11-08 12:00:00+00:00,35.0,-6.5,150.0,0
JUL2,2009-11-09 12:00:00+00:00,36.0,-5.0,261.0,0
JUL2,2009-11-10 12:00:00+00:00,34.0,-7.8,353.0,0
JUL2,2009-11-11 12:00:00+00:00,33.0,-7.8,40.0,0
JUL2,2009-11-12 12:00:00+00:00,31.0,2.7,14.0,22
JUL2,2009-11-13 12:00:00+00:00,33.0,3.5,49.0,38
JUL2,2009-11-14 12:00:00+00:00,33.0,0.4,180.0,8
JUL2,2009-11-15 12:00:00+00:00,32.0,1.0,182.0,4
JUL2,2009-11-16 12:00:00+00:00,31.0,5.4,43.0,8
JUL2,2009-11-17 12:00:00+00:00,26.0,6.6,26.0,0
JUL2,2009-11-18 12:00:00+00:00,26.0,6.1,93.0,2
JUL2,2009-11-19 12:00:00+00:00,25.0,8.1,12.0,0
JUL2,2009-11-20 12:00:00+00:00,27.0,8.9,152.0,0
JUL2,2009-11-21 12:00:00+00:00,26.0,8.5,15.0,0
JUL2,2009-11-22 12:00:00+00:00,29.0,1.6,219.0,0
JUL2,2009-11-23 12:00:00+00:00,26.0,1.4,89.0,0
JUL2,2009-11-24 12:00:00+00:00,27.0,1.0,175.0,14
JUL2,2009-11-25 12:00:00+00:00,27.0,5.7,188.0,0
JUL2,2009-11-26 12:00:00+00:00,29.0,-1.4,216.0,0
JUL2,2009-11-27 12:00:00+00:00,28.0,-2.1,201.0,0
JUL2,2009-11-28 12:00:00+00:00,28.0,-1.8,165.0,0
JUL2,2009-11-29 12:00:00+00:00,30.0,-3.5,180.0,0
JUL2,2009-11-30 12:00:00+00:00,110.0,-2.3,141.0,0
JUL2,2009-12-01 12:00:00+00:00,128.0,-6.0,326.0,0
JUL2,2009-12-02 12:00:00+00:00,114.0,-5.1,7.0,2
JUL2,2009-12-03 12:00:00+00:00,106.0,-1.3,74.0,2
JUL2,2009-12-04 12:00:00+00:00,109.0,-8.7,327.0,4
JUL2,2009-12-05 12:00:00+00:00,107.0,-2.3,23.0,0
JUL2,2009-12-06 12:00:00+00:00,103.0,0.2,326.0,6
JUL2,2009-12-07 12:00:00+00:00,98.0,0.2,233.0,8
JUL2,2009-12-08 12:00:00+00:00,105.0,-7.1,359.0,4
JUL2,2009-12-09 12:00:00+00:00,105.0,-8.7,81.0,0
JUL2,2009-12-10 12:00:00+00:00,100.0,-0.7,155.0,6
JUL2,2009-12-11 12:00:00+00:00,98.0,-7.4,292.0,10
JUL2,2009-12-12 12:00:00+00:00,102.0,-9.7,295.0,0
JUL2,2009-12-13 12:00:00+00:00,99.0,-10.9,296.0,0
JUL2,2009-12-14 12:00:00+00:00,94.0,-9.3,23.0,0
JUL2,2009-12-15 12:00:00+00:00,90.0,-6.8,0.0,0
JUL2,2009-12-16 12:00:00+00:00,87.0,-11.6,303.0,0
JUL2,2009-12-17 12:00:00+00:00,89.0,-18.7,0.0,0
JUL2,2009-12-18 12:00:00+00:00,88.0,-13.7,38.0,0
JUL2,2009-12-19 12:00:00+00:00,89.0,-20.0,135.0,0
JUL2,2009-12-20 12:00:00+00:00,87.0,-15.3,28.0,0
JUL2,2009-12-21 12:00:00+00:00,89.0,-10.8,184.0,0
JUL2,2009-12-22 12:00:00+00:00,87.0,-2.1,221.0,0
JUL2,2009-12-23 12:00:00+00:00,102.0,-2.1,234.0,0
JUL2,2009-12-24 12:00:00+00:00,116.0,0.5,184.0,8
JUL2,2009-12-25 12:00:00+00:00,135.0,-6.0,10.0,20
JUL2,2009-12-26 12:00:00+00:00,131.0,-7.7,101.0,0
JUL2,2009-12-27 12:00:00+00:00,125.0,-8.7,21.0,0
JUL2,2009-12-28 12:00:00+00:00,125.0,-6.4,360.0,0
JUL2,2009-12-29 12:00:00+00:00,123.0,0.8,289.0,2
JUL2,2009-12-30 12:00:00+00:00,123.0,0.2,198.0,18
JUL2,2009-12-31 12:00:00+00:00,127.0,-3.0,205.0,0
JUL2,2010-01-01 12:00:00+00:00,121.0,-4.6,27.0,0
JUL2,2010-01-02 12:00:00+00:00,122.0,-15.3,341.0,0
JUL2,2010-01-03 12:00:00+00:00,117.0,-12.4,29.0,0
JUL2,2010-01-04 12:00:00+00:00,119.0,-11.5,238.0,0
JUL2,2010-01-05 12:00:00+00:00,116.0,-5.8,60.0,0
JUL2,2010-01-06 12:00:00+00:00,114.0,-8.1,37.0,0
JUL2,2010-01-07 12:00:00+00:00,116.0,-10.2,196.0,0
JUL2,2010-01-08 12:00:00+00:00,131.0,-3.3,147.0,2
JUL2,2010-01-09 12:00:00+00:00,130.0,-6.6,167.0,0
JUL2,2010-01-10 12:00:00+00:00,130.0,-7.4,68.0,0
JUL2,2010-01-11 12:00:00+00:00,128.0,-5.9,26.0,4
JUL2,2010-01-12 12:00:00+00:00,126.0,-6.1,94.0,0
JUL2,2010-01-13 12:00:00+00:00,127.0,-7.8,337.0,0
JUL2,2010-01-14 12:00:00+00:00,125.0,-8.5,51.0,0
JUL2,2010-01-15 12:00:00+00:00,123.0,-6.4,97.0,0
JUL2,2010-01-16 12:00:00+00:00,120.0,-0.8,339.0,0
JUL2,2010-01-17 12:00:00+00:00,123.0,-3.4,343.0,0
JUL2,2010-01-18 12:00:00+00:00,121.0,-9.4,332.0,2
JUL2,2010-01-19 12:00:00+00:00,119.0,-3.6,75.0,0
JUL2,2010-01-20 12:00:00+00:00,118.0,-4.6,38.0,2
JUL2,2010-01-21 12:00:00+00:00,120.0,-8.6,325.0,0
JUL2,2010-01-22 12:00:00+00:00,115.0,-4.1,0.0,0
JUL2,2010-01-23 12:00:00+00:00,117.0,-1.1,36.0,0
JUL2,2010-01-24 12:00:00+00:00,118.0,-3.5,47.0,2
JUL2,2010-01-25 12:00:00+00:00,116.0,-4.6,144.0,0
JUL2,2010-01-26 12:00:00+00:00,118.0,-11.4,281.0,0
JUL2,2010-01-27 12:00:00+00:00,118.0,-8.0,88.0,0
JUL2,2010-01-28 12:00:00+00:00,121.0,-10.2,31.0,0
JUL2,2010-01-29 12:00:00+00:00,117.0,-7.7,268.0,0
JUL2,2010-01-30 12:00:00+00:00,118.0,-12.7,26.0,0
JUL2,2010-01-31 12:00:00+00:00,117.0,-17.4,333.0,0
JUL2,2010-02-01 12:00:00+00:00,117.0,-14.0,356.0,0
JUL2,2010-02-02 12:00:00+00:00,116.0,-13.2,90.0,0
JUL2,2010-02-03 12:00:00+00:00,118.0,-3.8,137.0,0
JUL2,2010-02-04 12:00:00+00:00,116.0,0.4,4.0,2
JUL2,2010-02-05 12:00:00+00:00,119.0,-4.6,146.0,2
JUL2,2010-02-06 12:00:00+00:00,131.0,-8.1,139.0,0
